tweet_id,tweet,lang
103604477877170178,@superdanv88 Trying to bully users into buying on Vizlar is abusive! ;),en
108989146441322496,"Read my response to ""Pass this on to ask your followers if you believe bullying is wrong. If not, then I feel sorr…"": http://t.co/9Fkixv0",en
107891753960484864,@Megan_BelleAmie yeah!:) esther and soph were bullying me but its all good;) wish you could have too! We're seeing them thursday though :D ♥,en
102670977204363264,@CherryXMe fine! But can I please ask u and @grreeey to stop bullying me?! Ha! @dearnamay,en
107392365089660929,@SayAnythingxo haha im against bullying.... people have enough problems without it.. but sometimes u need to put your two cents in no need,en
104110480070684673,if I was those babies id fuck angelica up . shes a bully !,en
101763795063537664,Best Bully Sticks Spotlight on a Breed: We Honor Maddie the American Eskimo: We always love getting emails from ... http://bit.ly/rlUS4m,en
106458754421227520,Bullying http://t.co/sbHjDUt via @youtube,en
104290670839209984,News: 2011 Hibiscus Festival to highlight bullying: Physical and sexual abuse along with bullying in s... http://t.co/mTUkpkT #vodafone,en
105640478434799618,Happy Birthday Bully @itschrisbro_ :) .,en
104228456711208961,Bulling has to stop &gt;-----&lt; it start wit u and u and i mean u ------&gt;,en
103246972865097728,"A bullied kid ""so imma dust my shirt and pull my pants coz I better look good if this my chance"" #JobsDrakeHadBeforeBecomingARapper",en
102498426712895488,Dharun Ravi wants the #TylerClementi case to be dismissed. http://t.co/2bleh1v #LGBT #Bullying #HateCrime,en
107733463779643393,"Only primary 2 only come here and bully people. Act like a demure, obedient girl. Grow up sure jialat",en
103711344120967168,"#OnlyRealJamaicans eat ""bully beef"" outside fi avoid di gingi fly dem frm entering dem house",en
106597935994765312,21-Day Put/Call/Bull-Bear Spread...Short-Term Rally...... http://t.co/GtUE7Wp,en
102065107072319489,"How to Prevent Bullying, Cyber Threats: School is back in session soon, and some kids are not looking forward to... http://t.co/SJa7ENH",en
104275363860975616,@toriwillkillu  dont bully my bf...,en
108331154175827968,@runlolarun I just get why 1 sort of bullying should be prioritized. Should the Mets only support 1 type of disease based charity too?,en
103022149308121088,@JakethebakerBB I said because he was bullied but he was bullied after he started cutting himself of that reason whic I will only say in dm,en
100140659188563968,INTRODUCING ME I love @justinbieber and @JackVidgen I am pretty average. I got bullied when I was younger but I'm usually happy well i try..,en
107258336080166913,Every time I go into my inventory it seems I have under 20 bullets total spread across 4 guns. #DXHR,en
101404127342501890,Bully-Ridden Schools Have Lower Test Scores: Bullying in hallways and locker rooms is linked to lower test score... http://bit.ly/mYYSio,en
100136931568009216,How being bullied can damage your confidence http://dld.bz/5U8W,en
104369938017419265,@beetssyy ayy no its not bully! :p,en
101767351455842304,This is what happens when you bully me... #karma http://yfrog.com/gybqalatj,en
102125204947468288,#ebz Oh gather round me bully boys  And I'll zing you a zong  Of the windless waveless sunless Ze... http://t.co/QPBZkdB,en
105047549328637953,YO BD IS A BULLY..LOL,en
108806690861883392,"New Jersey Schools to have US toughest anti-bullying laws - 18 pages of requirements, and league tables : http://t.co/MAdEo9b #edchat #edlaw",en
106860947045486593,Been watching bully beatdown allday. lol,en
109014282573844480,"""I want to help with bullying because there are girls who cant just up and home-school and focus on their career."" - Demi.",en
100585881798320128,Nuff Bully Vans On Mare Street Strip! ...,en
102276232586067968,#digitalmusic Rebecca Black Quits Middle School After Bullying (Mashable) http://t.co/PZAcocf,en
105901223093350400,"Check out Blood and Lace. ""@AwesomeBMovies_: Wes Craven named Freddy Krueger after a boy who bullied him in school. #FilmFacts #Horror""",en
107572658647990272,"@ArrghPaine For what causes? ""Tell them to compromise""? We clearly have different definitions of the bully pulpit. :-)",en
104702500883529728,Justin Bieber has been a victim of cyber bullying.,en
107079253476126720,As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/sl71Cnx,en
106425164048236544,@RavenDelMuerto about u being bullied: WHOS DOING IT??!! I WILL KICK THEIR ASSES WITH MY EMO BOOTZ! &gt;:P ur my gothic sister&lt;3,en
106446404502831104,"I haven't done anything bad!:p @isabelmariee, karma will hunt YOU, for been a bully",en
107251479236194305,apparently I'm a lil bully,en
109118374499467264,I've never seen a bully take someone's lunch money like in the old movies and television shows!,en
101329858935791617,"#ScaryMovieRulesToLiveBy don't bully the socially awkward kids, trust me his bullying comes with a few bullet shells .",en
101393050491822080,"@Siriusjay Great Job not backing down to a 50 year old bully! He came across as vain,small, egomaniacal and thin skinned. Kudos.",en
103435866831204352,@DarkAngelD I got picked on in HS. People will bully others for absolutely any reason!,en
101689568583090176,Rebecca Black Leaves School After Bullying: 'Friday' sensation will now be home-schooled by her… http://goo.gl/o48Im,en
105474946658091008,I TELL YOU WHAT LET NIGGAS GET ON THEY BULLY & IT INCLUDE ME ..,en
104958837458612224,@glaad your bullying apologize is not going to make me like you. I like my gay friends for who they are. Not because you make me. #fuckglaad,en
106016447364464640,"@L_Jiawei WTF? Where got pole name like that one? No la,you don't anyhow thing. That day all bully one handicap. Noob",en
101360245317713920,#Bullies When Bullies Attack What does your child do when every http://t.co/rvbV5NG,en
107952364568326144,Sir Alex Ferguson’s men used to bully Wenger’s physically; now they bully them with the ball - @henrywinter,en
106819879901995008,#nw bully beatdown !,en
101015852110983168,No to Bullying at GB! http://youtu.be/wY7Gvq0P4hc http://fb.me/18v13yW9d,en
108213684840579072,Bullying Chinese editorial certain to start off relationship with new Japanese PM Noda on wrong foot.   http://j.mp/ofE4hk,en
105014949075632128,@levonsixD I did ' I was like omg lev is lifesize there ;) jokes I am sorry for all the bullying of you I am doing today....,en
105977319037992960,Y @RickeySmiley going in on Tami  bulling Meeka lmaooooo,en
104318807757160448,@its_GB_hoe do u know any body that would want a american bully? He's well trained.,en
105460326794924032,@LoccDogg first I aint big for no reason. Second I don't bully no body Third I beat ass cause I know how 2 fight ... http://t.co/3BeGZiX,en
103055661943885825,@canofwormstv #canofbullies Educating children to see bullying as pathetic would help. Kids bully from having low self esteem.,en
106839090783199232,See the girl with alot of makeup? She wears it because she gets bullied & wants to feel beautiful.,en
103503544627363840,Check this video out -- Hey Fox News -Stop Bullying Kids http://t.co/5To4z4M via @youtube,en
103255803934425088,@BenWiseMelb @mickmalthouse has enough on his plate than to be bullied in to solving the ills of the world.,en
103288356842119168,Selena Gomez was on barney? And got bullied about it? Then cried when she was kicked off? Then did commercials? #didntknowthat,en
106591741322342400,@botdfmusic i need adivce.i have started 2 let the inner me come out& b/c of this i get bullied& shit. What should i do about the bullying?,en
101702599799095296,#Bullying Subscribe to my free self-defense bully blog Rss Feed http://t.co/pTQ5CsX,en
101688539376398336,"Hahaha rebecca black's been pulled out of school due to bullying, she said 'kids walk past me and sing friday in a really nasally voice' Lol",en
109048565325762561,"Cyber bullying almost makes no sense 2 me. If you dont like something press the X button, delete your account, live life. Nothing 2 die from",en
106152850912055296,3 Bully 3 French 3 Milky 3 Fibbz 3 Asbo 3 Y.Slice #FreedomsAMust!!,en
100354128789778432,@mitchpargeter bully + being my bitch = 37 followers oooooooh;) &lt;3,en
105754410654773248,@KMaddock_ I think KMaddock you 'may' feel you have  been bullied and are preferring attention of this sooner than going to a court,en
104372637765091328,"He's perfect with a frown 
The bully always wins",en
105824499055861760,Slumb Bully,en
107858058587275264,@henrywinter Yeh but you got bullied at school you fucking rent boy.,en
101312677493743616,"#LISTEN Ca$h Feat. DanMan Tha Bully - ""Throw It Up"" - http://twitrax.com/s/omehf4",en
108748446487425025,ARE YOU IN A BAD JOB SITUATION WITH BULLY C0-WORKERS? http://t.co/RlBQqPf,en
107619132312256512,Just gave a shit about bullying. Give a Shit at http://t.co/gnh8nUo #giveashit,en
100212800642752512,@Niishmaxoxo @Maverick_E @Zak_f @Element_AA @MissFeema bullied? We treated u like a princess lool u should be grateful,en
108174322551619585,#Rejectedkidsbooks The idiot's guide to bullying,en
108949570276425729,Hey @ATT @TheJusticeDept thinks your a BIG Bully too! No more suffering for our fellow Americans! http://t.co/OEqYN6b,en
102940695135928320,"Don't get bullied, add codes. 13 new codes found.",en
108674500169695232,".@a_picazo you are participating in the libel by baselessly claiming @shoq is a bully.  again, i caution you to watch what you say. #p2",en
103813895965257728,Cyber bullying cases growing with new technologies - ABC Online http://t.co/7s790OT #family,en
103608635132882944,"BEAT DOWN THAT BULLY FROM HIGH SCHOOL, THROW YOUR DRINK ON A PLASTIC GOSSIPING BITCH, EGG THAT ONE EVIL TEACHER'S HOUSE. TAKE IT BACK!!",en
103991232862228480,"@MagooTora School is GREAT (Hawk teachers keepin dat bully away and all) I couldn't ever be mad at you, so other.",en
107667784409939968,"@EPIPHANYRENEE Lol let's not get grand u fall in a plethora of categories 2 many 2 name lol petty,stubborn,bossy & a bully just 2 name a few",en
104039335074078720,@JeffCastroGomez lmao you so dumb :') . I'm no bully !,en
105068748578357248,GLittle just kicked another one into the stands.....Touchdown...#ImBullcityEvenWhenImInTheLeague!!!Leggo,en
103307104995115008,@DeekHade don't bully me ar! Haha ,en
107227016914407425,Check this video out -- Pretty Boy Floyd Bully Pitbull http://t.co/wJD5Lg5 via @youtube,en
107200820474417152,@Cath_Mayoevans @julesrisk63 u virtual bully making her hit me lol,en
106033203789307905,High achieving #Latinos who don't conform to stereotypes are vulnerable to the effect #bullying has on grades.  http://t.co/vqbp1cX,en
104255018806423552,Lutherans Vow to Prevent #Bullying http://t.co/hXtkB2H via @glaad Will @UsSenBrown stand up too? http://t.co/XycnXfw,en
100991099958591489,Ew I come back and everyone is hating on @gagaglobal for one small mistake...Stop bullying Monsters! Please enough drama on here already.,en
102535212579295233,@_Vanna817 who bullying u,en
106438847851802625,"#oomf dog got upset when I left, only cause another #oomf was being a bully to him :(",en
108070629122654208,MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video] http://t.co/p6gmXNT,en
105370447100653569,Raiders coach Hue Jackson Building a Bully? http://t.co/A7vQFtx via @sfgate,en
101475121373528064,#IfIWereU I would stop cyber-bullying because one day its gonna come back on you. You know whyy? Cuz KARMA is a bissssh.,en
104034249782468610,"If you bully others,then you don't love yourself !!-Mrs.Manwell!!
#itsthedangtruth",en
108254587772866561,@QueenOf_Pluto Yea U right lemme stop being a bully lol...,en
104964495771828225,@CountyClare7 @rolo_the_cat  Very wise words. Rolo is lovely. Let's get Rolo back & stamp out Twitter bullying. We  Rolo.,en
104673603571826688,@ShannonFowler_ I'm good... how are you? Doesn't it feel nice to not bully me? :),en
106125329118146560,Bullying Should Not Be Part of Back-to-School: It's the start of the school year and for most kids this brings a... http://t.co/ekIoyIe,en
103635631128850434,@STFUimTweetinHO lol Oo an I'm the bully,en
102393061732134912,@PeiMMun94 @wwliew94 no la..juz dun wan bully her...see she dissapear again....,en
105478760765210625,"@SiR_MiNaJ ahaha! u call this bullying... no DUMMIE your the 4 yo, because your ignorant - look it up ;)",en
108943178241015808,@ShaneAwesome @DiCosmo609 @Resa_Resa23 @Blu_Berriii lmao see what I mean.. Lol bully beef,en
102773122394107904,Getting bullied by 12 year olds...,en
108313243331739648,I realized he gets bullied... that's just more of a reason for him to be my friend &lt;3,en
106907790664151040,I cannot WAIT to watch Rachel and Jordan walk out that door. Jeff was a bully and deserved to go home. What a pathetic season.,en
102933327798996993,"Retweet if you're 100% against bullying. If you retweet this, you're an inspiration to me. &lt;3",en
102438864257421312,"Great news for England cricket,biggest compliment is that they remind me of Aus at their peak,all round class n totally dominate n bully",en
101817285773230081,#np WAIST AND POWER........... i just luv this track... ku33333 i get POWEr call me ECG.... bedroom bully i know u see me..#refix lmao,en
107917138186080256,"@VivaLaCB adele, pitbull, rumor to be jay and kanye, lil wayne, rumor to be drake, lady gaga is the opener",en
108666273700921345,According to Peter Griffin there are two type's of people: Bullies and nerds. I'm a bully. Fuck nerds.,en
105425026571972608,@Chlowweee nvr bully its for your own good,en
105138325274378240,@rmestridge YAAAA! That's riiiight. Abby denaj the cyber bully,en
108065835502940160,@PerezHilton as an anti-bullying advocate I'm surprised you support #pumpedupkicks. Are shootings really the way to get back at bullies?,en
107335305186652161,@bellathorne143 u never noticed me or my tweets against i being bullied,en
100245995400597505,@R3al3stOf_emAll that's gay chill with that before I have to bully you....,en
106915297910468608,#TNARIGHTNOW &gt;  6 Man Anything goes Bound For Glory Series Match &gt;  AJ Styles & Beer Money Vs. Bully Ray & Scott Steiner & Gunner,en
108953413991145473,Reblog if you are against bullying - › this must have more notes http://t.co/qSGPUwK,en
105736915285839872,"Q: Remember how you always bullied me in primary? Are you A: Lmaooo Bully? Me? Hehe uzo shayiwa wumphakathi yaz

 http://t.co/NWY9bX6",en
105294981425664001,@jSoMsIhTuHa I am no bully!,en
105354873205309440,"@katiestars Bullying the opposition is what NY fans do, unfortunately...",en
105099865310236672,I get along with all the pretty confident girls we on the same wavelength...its those fuggin Shrek looking Bishes that try to bully me lol,en
101622794869157888,"hates intolerance, ignorance & bullying...",en
102935714219560960,#Education When Bullies Attack Self-Defense Book for Kids with Optional Video http://t.co/jlJ6fps,en
102989377294184448,@MzLoveNSN3D aww i get bullied to!,en
100135040637337600,"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xzf3y5de41",en
106885897047375872,@HPcuriosidades harry sofrendo bullying no teu wallpaper,en
108960794917613569,accommodation lodge . http://t.co/vwAGLmI Staring down the bully-boys,en
106354086089211904,Happy to announce my daughter didnt get starred down by the big bully at the bus stop today. Glad I didnt have to whoop her ass! #goodday!!,en
101452908184338432,@N3rdtacular @neurogoddess @ScrappyNatalie @kcampbellicious was Jeff this bad of a Bully on Season 11 #SoOverJeffBB13,en
103602526997331968,@Arngrim OMG! That's Messed UP!! Although not on that scale I DO know what it's like to have the teacher take the side of the bully over me.,en
102464700528345089,I'm such a bully .. *,en
105475623866204160,"America must lead responsibly. Therefore, American political class must not comprise just the angry, the bully, the arrogant, or the fool.",en
101890534653689857,"""I'm a bully wit the bucks Don't let the patent leather shoes fool u young'un I got the fully in the tux""",en
106181139336663042,People Really Get Bullied All Youu Gotta Do is Take up For Yourself Rs,en
106074232466845696,@AGreeneAMB Wassup BULLY!!! lol,en
108268270909521921,@KASmua right! I had a very cruel little boy who went way beyond bullying me in the 3rd grade & no one would help me!,en
103416349954539520,Lmbo! At Tom Joyner talking bout BBW  called Tammy the Big Red Bully.,en
107083452741988353,"I'm not a man, only know how to bully people :(",en
102785416624742400,"Minnesota gay teens bullied by adults, peers, say activists - Reuters http://t.co/EG3ZFHL",en
106478781681762306,@MelissaRyan Look at what DC Public Schools are doing for bullying LGBT students now that @m_rhee is gone. http://t.co/ZegLmS7,en
106144860410613760,bullying is not ok one of my friends just killed himself becuase of all of these bullies r.i.p chris :( u will be missed,en
104212425745760257,NJ schools prepare to implement bullying law  Download Free EBook,en
102920407845318656,@Nike_Kidd lmao nha even when im nic you till a bully,en
106444394105810944,"""I hope you get bullied so much you die!"" - @shhhhlerae",en
104396078807400449,Member all those nerdy kids that you bullied in grade school? They are the exact same people you'll be working for,en
103711441986666496,@ariellemimi back to cyber-bullying.,en
106938616244224000,"@StopBullying Courage is fire, and bullying is smoke",en
101821940129476608,@RafayAgha I don't like people being bullied. I am the voice for the voiceless.,en
108356703006887936,"“@YoungGrill: @BFLYDIEHARD @preciselikex bully,& X.  On a weekend get away http://t.co/ONnNRkc http://t.co/yD9db0f” lmao, we on the rise b",en
109014837882920960,@chill_yo808 lmao yoo yu was suppose to be here to help me bully them,en
104653565393514496,"6th grader:""What do U do w/these girls who think they're better than everyone?"" My reply @ Education.com http://t.co/wF6yWUL #bullying",en
108990240651354112,Bullying Law Puts New Jersey Schools on Spot: http://t.co/UwtK6mz,en
100667222938238976,"@SwagWhite well, that comment was not bullying. If I say fat people need to lose weight so they can be healthy it's a matter of fact.",en
106531039689719809,Just watched Big Brother don't know why ... Jeff is a asshole bully and @CBS #BB13 isn't worth watching they've ruined BB & Jordan is stupid,en
107881800164052992,"My PE teacher was talking to us about cyber bullying and she goes ""Whatever you post on... http://t.co/x1LeAKb",en
103126388042760195,Does anyone give a toss that Cesc has joined the bully boys of Barca?,en
101321128471052288,@MINDofAyMANIAC Cause your a bully .,en
102109940252016640,@MindlessBhavior Please Make A Diffrence And Follow @StopTeenBully Please!!! Make  A Diffrence Spread The Word Not Your Fist,en
106903380714192896,If Jesus was alive now he'd be bullied for being a geek...,en
107562403989958656,"“@MicPye Studio with it!!! ""Return of Da Bully"" droppin September 20th!!! #Newz”",en
101400632950407168,@Kdot_Slew2k11 You bully me .,en
107988913263620096,"Dear haters, you aint funny you are just a hater/bully so shut the fuck up and go to hell.",en
103497565386977281,@MrsRIGHT0717  yiu was out dere to so so r u BULLY,en
103884714510778369,@DanielleBaiz be nice to your younger brother! no bullying!,en
106816277749841920,@angels510 @haldockins got to bully other attorneys for 7 years!! Gotta love that,en
103495097693380608,"@fleenewbery Yeah but let's say when he was younger than 11, before he attained powers, he was bullied. Then had revenge, thus being feared.",en
105871832183357440,"@munasmiley LOL i did but turns out it was alll a missunderstanding  guesss;) and yes maaam you did, all that bullying toughend me up;) &lt;333",en
101413934938062849,"How to Prevent Bullying in Jackson Schools | Jackson NJ Regional News – Toms River, Brick, Howell, New Egypt, Lakewood: http://t.co/flacTTx",en
101340868224630788,Bulling ftw!!  http://t.co/8rS2Yq7,en
103712664018108416,I feel like internet bullying via twitter...point em out,en
106375289172525056,"New Ways to Track Your Kids Online: Web programs and apps alert parents to sexting, bullying and other problems.
 http://t.co/N3x6PtP",en
106844826527481856,"I guess just getting bashed on and bullied since January has made me an insecure, low self esteemed, low confidenced, drag.",en
102114460658970624,how u rappin over the internet? hahaha cyber bully ima call silence hurts on yo ass,en
104781293971193857,"I be watchin these videos where niggas be bullying ppl, shit makes me mad as fuck, why cant a nigga ever try me like that?",en
101767559086489600,"I feel sorry for Rebecca Black, not even she deserves to be bullied.",en
105639549031555073,"Kids who bully are more likely to get into fights, vandalize property & drop out of school. School violence prev info @ http://t.co/WgKBMw7",en
106135470026653699,Thinking of submitting @niftynemi to Bully Beatdown. That...would be nice.,en
104886400167579648,#Koscielny off which #LiverpoolFC have to take advantage of. 2 rookies in this #Arsenal back 4 and Carroll needs to bully them,en
103378988075982848,@dahyun_kyuhyun it was embarrassing tho cause my bro's friends are over :S T_T i wont bully kyuhyun anymore! wait i will but only for tomo!,en
105294354788265984,The bully the GOP has been waiting for  http://t.co/zBPCoQv  #PointyBoots  #4jobs #2futures #youcut #p2 #tcot,en
108241739529207808,@CherisCheris @teb2350 @jillzarinsux that was my cyber bully.,en
101005913229504513,@rickhenrique Bullying forte,en
103812838430224384,RSVP HERE --&gt; (http://t.co/dwtY0Xf ) - BEDROOM BULLY ReTweet Please,en
109044470116397056,"@Buster_ESPN The Bosox are either trying to bully the Yanks, or they're a little uptight.",en
108197544496087040,"Hey kids!!
Being bullied on the playground?
Stop the torment right now by learning how to screech like a pterodactyl!!!",en
107935968631332864,Tearra need to stop being a bully!,en
103603968130818048,"Haha! Daisy Masticates! - A schoolyard cow bully, picking on another cow, named Daisy.",en
104391272499908608,#beyondscaredstraight is cracking me up... There making bullies and thugs not be bad by bullying them and scaring them? Ha,en
103122165074898944,"A question on homophobic and transphobic bullying, and the PMB bill on transgendered protection, which died on the Order Paper. #hw",en
103971739519811584,Bully Beatdown!,en
103407621742137344,"Rebecca Black Drops Out of School Due to Bullying: 

... http://t.co/zTL57N6",en
103775036170702848,Want to Reduce Bullying? (Things You Should Know) - Secretary Duncan announced a few days ago that government offici... http://t.co/cM0nqrf,en
104400466141655040,@Wakanabot Are you bullying me? Q_Q,en
106695973463531520,"@xroxxi cant hardly remember anything lol, u goin out on monday? I have ben bullied into it! Haha Xx",en
107176904813064192,CouponCodes - Bully: Scholarship Edition xbox 360 http://t.co/6uRBJ1x target,en
103921090740490240,"Study finds that teachers experience cyberbullying, too http://t.co/sM1Y9dA I wonder if NJ's new bullying policy cover this",en
100364363826872320,"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xol3yllsne",en
105855125976924160,cold is bullying against single people,en
101629709493870592,@louisejones_x oh no have they (don't know who they are) been doing racial bullying and eating other people's rations already?!,en
108315843171057664,"@smoshanthony If you were invisible and you saw the bully at your old high school, what would you do? #lunchtime",en
101785121711067137,"I agree dt Rebecca blacks songs are kinda bad, bt it's so mean dt she was bullied outta school! NOH8 people! NOH8!",en
104075785605885952,"Don't run on a bully or ave . You
Gonna get tired",en
101889813346652160,Cyber bullying: Out you go! | Malay Mail Online http://bit.ly/nsYk0v,en
104556668012072960,If School Bully takes 50% of your lunch money you start hiding some in you shoe... US Tax Policy is the Bully...off-shore accts the shoe,en
101356505256820737,Bully beatdown how bout that,en
102108286706384897,@ThaArsonist leave that little person alone....bully a different midget like @shybutpopular lol,en
102168953568235520,Big Education Ape: End Homophobic Bullying? Michelle Rhee Speaks at Church Conference Despite Anti-Gay Allegations - http://t.co/XHVk7jw,en
105842058316627968,"Dnt be a #cyberbully
Or a real #bully in life
Karma is horrible!
- #HappilyMe",en
102146498606804992,So Rebecca Black was bullied so much she had to drop out of middle school and become home-schooled instead.......,en
107135237913444353,DC is a big bully: http://t.co/GUyMQX8,en
107993987289317377,"@cindylively @janiceclarissa @viantrisaputri bullying cindy,start,NOW!",en
108092109227163650,Justin: don't fucking bully people!,en
102033926180192256,i find it funny that rebecca black complains about bullying yet released that stupid song KNOWING people would do nothing make fun of her,en
101317000059555840,@pedrophbs cyber bully,en
108266490993709056,Far from a bully but i ain't a punk,en
106438860271136768,"Karl to Ricky; ""It did feel like bullying when you hit me on the head with your mobile phone to see what sound it made"" #AnIdiotAbroad2",en
109021381798281217,@mslatoya_G @mrguestlist I'm not a bully. I just say what most people won't because they are losers,en
106387128514129920,"MT @tlanehudson If @m_rhee puts StudentsFirst, she must help stop bullying! 5yrs ago told SteinClub it wasnt important http://t.co/74liIdR",en
102922429432737793,@datyellaboi10 Cyber bully? LOL I'm not no damn bully. . .,en
105743370487468032,there isn't much tv better than bully beatdown,en
101559511650799616,"@BigBro_TEAMDANI Brendon is far more of a bully, imo",en
102754519225606145,Girlfriend bullied me the whole day.,en
106956868936663040,Jeff-you got done in by same shit that got ya last time.Hiding in the HOH-Acting like an arrogant bully & generally being clueless. #bb13,en
102832143855648768,I liked a @YouTube video http://t.co/mma4IfF Fred Gets Bullied,en
101679132546568193,"#moms #dads  KEY word about #School Bullying Awareness, Prevention? INVOLVEMENT&gt; worth it to address the issue. #parenting #bullying #teach",en
104675047255445504,@intifada When bullying descends to these depths you know that evil exists in Zionist Israel,en
106538405181136896,"Today, 17 teens will take their own lives due to bullying. - › Reblog if you care. › › [] › › Always. › › If... http://t.co/xICneN3",en
105477232008495104,#NEWMUSIC SoufSide Shawt - Bedroom Bully ft. Jay Phean and Mr.Montgemory - http://t.co/2xnQJ45,en
105001040750972928,"@tommyjaysmith name in, you answer me even that was a portuguese tweet!! THAT'S BULLYING my english sucks I know...",en
107199605904650241,@kelly_o_b god I hope so!... His a vile person! What a nasty Bully,en
102961435545567233,"WARNING -----&gt; @IllPlzYourWeave is a big ass (cyber)bully, do not follow him #ThatIsAll",en
105137625387642880,We would like everyone that took pictures of Bully Ball to become temporary administrators so you can upload... http://t.co/47wqIvz,en
107717524564615168,"""@liveyourdREEMs_: @pellenino @letsgetit_Nas smh yall some bully's""#imdonetho",en
100156395030183936,@MissBhumika it aint that time diked! Go get bullied by your little brother,en
104808651943976960,Cross the line if you've ever been bullied - last year :/ http://t.co/ZZVlk69,en
103612323947753473,I'm glad I'm not playing at TE the first game. I'm playing LG. Imma be bullying them boys around,en
108573739444211712,Media Availability: Experts on Bullying and Suicide of LGBT Youth Available for Interview |cam nude web|: Washin... http://t.co/JgUzOvU,en
106431518674665472,US Now Trying to Bully #WikiLeaks for #Assange Info With Patriot Act http://t.co/ageZWsT,en
108871687809941504,"Some HITECHWatch: ""Policymaking and the bully pulpit"" http://ow.ly/6gInI",en
108579798808408064,"Bold, Stand, Strength, the issue of BULLYING.. #school & other..Truth & some inspiration #moms #kids #teach.. http://t.co/53rErJy. #dads",en
105172359736074240,@djtop10 Brahma bully season Tenny,en
108303986863509506,@BethPriceBish sammy kinda got bullied today:L ahaha!,en
107259924148527104,"The Mouthy Housewives are on Blogher. What do you think, would you save your kid from a bully or let them work it out? http://ow.ly/6ea6g",en
108358119226228736,@Official_Reaper sorrrrryyy :( I did offer :P awh I'm sure you're bullying someone! :P x,en
103998839580655616,#np Anti-Bully Zone by @charleshamilton.....one of my favorite beats/songs CH has ever done. so fucking deep.,en
100247333060616192,28 FOOT GREEN BULLY EXTENSIONER LADDER (Jackson) - $150  http://tinyurl.com/3czh74o,en
101393431808581632,"#np ""Big Bully"" - Lloyd Bank$",en
106839123670736897,@liammckenna1 he isnt! he likes Jedward and darryn clearly hates them + is bullying towards them!,en
104744523606925312,http://t.co/xMP08vO spread the word (: Stop bullying...MY STORY...and advice (:,en
105024863177146369,"Haha ily ""Smexy Lexi"" (: haha Nickname that Jake & Noah made up for her... &lt;3 & mine is ""Ally The Bully?"" there nice haha -Alyssa...",en
103697467475894273,Labor keen on bullying NT families not helping them ... Mills,en
103157026892414977,"I never had a bully though, smh #Tae",en
106753439505199106,The Bullying Ends Now http://t.co/2UQ7KLx,en
108425108091187200,First Lady Michelle Obama discusses America’s ‘culture of bullying’ http://t.co/yAR9459 via @lgbtqnation,en
108450668410445825,i want to be bullied,en
100633699992870912,My boyfriend is bullying me...  @TonyFlo7,en
105373446158041088,@JAELYNNSMOMMEE well I'll be. She a lil bully huh,en
106773040200818688,Bullying Affects a Quarter of High Schools Students http://t.co/ljpIOVG #bullying #cyberbullying,en
108046391527477248,LIKE IM NOT DA BADDEST BITCH BUT YEAH I WAS KINDA A BULLY N SCHOOL KMSL PUT SHIT I DEN GOT OLDER I ANIT PLAYIN NO GAMES#TEAMDOLLFACE,en
102873615975976960,"@North_SEW I'm not a bully , lol I'm always nice :*",en
106069296505032705,I luv listening to reggae when it rains ( brings the sunshine out of me ) bed room bully,en
101691303213010944,And callin me a bully...if the hoes aint scared I cant be a bully #getyoballsup,en
106276431964811264,Workplace becomes new schoolyard for bullies: Bullying can be just as big a problem for adults in the workplace... http://t.co/cL5Rc8N,en
106045885997260800,"@Jillzarin wow...kelly is such a bully on the reunion...and b4 through the show! Strange how she keeps calling Alex ""weird"" and SHE is!!!!",en
107703435943616512,@HewettNTS don't tell you cause u bully me yesterday.,en
103477088132149248,Im 21 and i bully people! Niceee.,en
101870763015028736,@GACMJFanForevaa omg now she I'd tweeting zak saying her night isnt going good because of people cyber bullying her omg does she get it?,en
103514022103625728,Tuesday headlines: Adam Sandler denies report he dined and dashed Huge jump in reported bullying in Nashua schoo... http://t.co/dTDfqzF,en
107208968664915969,ATTN ladies! If your agent is bullying you stand up 4 urself! They make money off you not the other way around! Were gonna shake things up!,en
102733446283145216,Anyone know where to get legal advice on private university accommodation landlords? I'm sick of being bullied by a lying moron #anger,en
101412752286953473,#100FactsAboutMe 34. Finding Out Some Celebs Was Bullied When They Was Younger Makes Me Feel Like I Wasnt The Only One x,en
104373252113178624,Jeiza know she be getting bullied in school #BeyondScaredStraight,en
108705062284562432,@Sommer_Ray is a bully(:,en
104559354014998530,lmaoooo bullying hae xD,en
106471175143690241,my bully ....... @Wavy_Jackson -.-,en
103057384024457216,Bullying isn't cool. 'Nuff said. #canofbullies,en
108911585858301952,"""@PRETTYRed_Lips: Bina is being so nice to Jay ! @MRS_MW_BANDS"" awe that's a first lol maybe she's only a bully when I'm around !",en
106480822353276928,I keep getting bullied which im prettyn sure im gonna end it,en
104353664478617601,@Ricky_RoZaizeph no. If they were capable they would be doing it. Stopping the run doesn't take much. They are too small. Getting bullied,en
105906446163656704,@Jasminenxy they still got bully lucky ?,en
